user_id,transaction_date,region,product_category,sale_amount,status,city,age,subscription,raw_timestamp,email,username,price,store_id
1165,2025-03-29,West,Clothing,908.89,Pending,Ahmedabad,38,Premium,2025-03-29 00:38:06,user1165@example.com,user1165,850.58,S007
1731,2025-01-18,West,Groceries,2789.43,Cancelled,Ahmedabad,19,Premium,2025-01-18 21:34:13,,user1731,2619.14,S002
1790,2025-07-13,North,Furniture,2527.98,Completed,Chennai,22,Premium,2025-07-13 06:59:15,user1790@example.com,user1790,2114.2,S024
1171,2025-01-23,South,Groceries,3670.4,Completed,Chennai,29,Premium,2025-01-23 13:32:06,user1171@example.com,user1171,3127.12,S012
1331,2025-03-30,Central,Clothing,382.2,Completed,Mumbai,29,Basic,2025-03-30 00:25:41,user1331@example.com,user1331,339.42,S010
1785,2025-11-03,Central,Clothing,1024.51,,Bangalore,37,Premium,2025-11-03 15:06:45,user1785@example.com,user1785,865.58,S021
1779,2025-12-19,East,Office Supplies,2791.5,Completed,Chennai,17,Premium,2025-12-19 10:54:42,user1779@example.com,user1779,2929.33,S010
1242,2025-08-08,West,Furniture,676.16,,Hyderabad,24,Basic,2025-08-08 07:39:05,user1242@example.com,user1242,766.84,S011
1659,2025-01-21,North,Clothing,0.0,Pending,Chennai,50,Premium,2025-01-21 16:50:26,user1659@example.com,user1659,,S030
1680,2025-05-08,West,Groceries,973.96,Completed,Chennai,19,Premium,2025-05-08 21:44:46,user1680@example.com,user1680,925.89,S007
1128,2025-02-16,North,Furniture,436.04,Pending,Chennai,43,Premium,2025-02-16 05:37:35,user1128@example.com,user1128,400.04,S020
1254,2025-06-05,North,Groceries,2846.0,,Bangalore,46,Basic,2025-06-05 09:36:28,user1254@example.com,user1254,2411.04,S014
1517,2025-11-09,West,Clothing,3701.32,Pending,Bangalore,32,Basic,2025-11-09 23:27:48,user1517@example.com,user1517,3812.03,S015
1313,2025-08-21,East,Electronics,2026.82,Completed,Hyderabad,47,Basic,2025-08-21 09:24:35,user1313@example.com,user1313,2351.6,S030
1425,2025-07-22,West,Groceries,1671.72,Pending,Chennai,43,Basic,2025-07-22 23:23:24,user1425@example.com,user1425,2049.85,S025
1769,2025-06-28,East,Furniture,1874.08,,Delhi,39,Premium,2025-06-28 16:45:31,user1769@example.com,user1769,1932.81,S023
1681,2025-11-27,East,Electronics,3559.53,Completed,Mumbai,57,Basic,2025-11-27 04:16:38,user1681@example.com,user1681,3014.73,S013
1723,2025-10-28,Central,Groceries,1171.21,Cancelled,Pune,21,Premium,2025-10-28 02:33:58,user1723@example.com,user1723,1271.83,S021
1586,2025-06-26,South,Electronics,36.46,Completed,Mumbai,60,Basic,2025-06-26 04:17:47,user1586@example.com,user1586,42.04,S017
1426,2025-12-02,West,Groceries,871.15,Pending,Bangalore,28,Premium,2025-12-02 09:46:27,user1426@example.com,user1426,998.12,S024
1187,2025-04-09,North,Electronics,3763.11,,Mumbai,33,Premium,2025-04-09 08:57:55,user1187@example.com,user1187,4343.13,S011
1030,2025-10-27,Central,Electronics,3020.06,Completed,Chennai,49,Premium,2025-10-27 07:30:31,user1030@example.com,user1030,3761.48,S013
1617,2025-09-24,North,Furniture,2150.53,Cancelled,Pune,40,Premium,2025-09-24 08:59:31,user1617@example.com,user1617,1860.22,S012
1338,2025-02-21,Central,Clothing,731.58,Pending,Hyderabad,44,Basic,2025-02-21 00:29:55,user1338@example.com,user1338,702.93,S017
1423,2025-12-05,West,Clothing,0.0,,Chennai,54,Basic,2025-12-05 06:00:40,user1423@example.com,user1423,,S013
1756,2025-11-10,West,Groceries,3558.06,Cancelled,Chennai,25,Premium,2025-11-10 02:22:27,user1756@example.com,user1756,3295.11,S005
1509,2025-02-14,South,Office Supplies,5299.09,Pending,Chennai,29,Premium,2025-02-14 09:53:43,user1509@example.com,user1509,4483.08,S025
1675,2025-12-25,North,Furniture,1562.84,Cancelled,Ahmedabad,58,Premium,2025-12-25 02:06:27,,user1675,1639.24,S022
1139,2025-10-01,Central,Electronics,5155.99,Cancelled,Pune,40,Basic,2025-10-01 20:46:31,user1139@example.com,user1139,4659.58,S026
1238,2025-04-25,West,Office Supplies,5145.26,Cancelled,Bangalore,36,Basic,2025-04-25 08:07:18,user1238@example.com,user1238,4686.68,S019
1754,2025-01-01,East,Office Supplies,1518.36,Pending,Mumbai,41,Premium,2025-01-01 09:03:37,user1754@example.com,user1754,1605.02,S018
1471,2025-06-11,West,Office Supplies,2584.75,Cancelled,Kolkata,48,Premium,2025-06-11 04:52:18,user1471@example.com,user1471,3011.31,S009
1723,2025-10-21,East,Furniture,341.13,Pending,Delhi,27,Basic,2025-10-21 15:40:53,user1723@example.com,user1723,303.47,S024
1401,2025-06-03,North,Groceries,2095.44,,Mumbai,49,Basic,2025-06-03 21:58:54,,user1401,2117.96,S010
1713,2025-04-10,North,Groceries,3260.74,Pending,Bangalore,44,Basic,2025-04-10 22:54:35,user1713@example.com,user1713,2906.11,S010
1148,2025-04-18,East,Groceries,3600.34,,Bangalore,19,Premium,2025-04-18 06:51:47,user1148@example.com,user1148,4282.15,S012
1485,2025-04-02,West,Electronics,3018.06,Pending,Pune,47,Basic,2025-04-02 01:07:32,user1485@example.com,user1485,3138.59,S023
1610,2025-03-30,South,Clothing,450.52,,Hyderabad,16,Premium,2025-03-30 20:47:24,user1610@example.com,user1610,457.16,S004
1084,2025-03-04,West,Office Supplies,4896.38,Pending,Pune,46,Basic,2025-03-04 15:41:42,user1084@example.com,user1084,4936.87,S010
1585,2025-03-06,South,Office Supplies,2195.81,,Mumbai,49,Premium,2025-03-06 03:20:04,user1585@example.com,user1585,2032.6,S025
1771,2025-04-17,West,Electronics,3112.0,Pending,Chennai,57,Premium,2025-04-17 21:57:07,user1771@example.com,user1771,2778.06,S003
1575,2025-05-12,West,Furniture,2498.77,Cancelled,Delhi,49,Basic,2025-05-12 01:05:07,user1575@example.com,user1575,2121.03,S022
1546,2025-08-16,East,Electronics,1794.07,Completed,Chennai,18,Premium,2025-08-16 04:36:31,user1546@example.com,user1546,1767.06,S005
1306,2025-04-21,North,Clothing,2584.93,,Bangalore,41,Basic,2025-04-21 04:38:35,user1306@example.com,user1306,3115.34,S003
1260,2025-12-13,East,Clothing,5368.62,Pending,Pune,25,Basic,2025-12-13 13:44:09,user1260@example.com,user1260,4976.84,S026
1444,2025-07-14,West,Clothing,2269.55,Cancelled,Kolkata,25,Premium,2025-07-14 00:38:15,user1444@example.com,user1444,2746.36,S009
1010,2025-02-20,Central,Groceries,3033.22,Completed,Hyderabad,60,Basic,2025-02-20 12:14:24,user1010@example.com,user1010,2637.11,S018
1277,2025-11-08,Central,Office Supplies,1899.62,,Ahmedabad,53,Premium,2025-11-08 03:57:03,user1277@example.com,user1277,1732.41,S009
1009,2025-12-18,North,Furniture,1569.16,,Ahmedabad,27,Basic,2025-12-18 16:45:09,user1009@example.com,user1009,1344.18,S012
1479,2025-09-15,West,Clothing,1214.01,,Hyderabad,21,Premium,2025-09-15 09:17:27,user1479@example.com,user1479,1151.53,S003
1747,2025-05-03,South,Office Supplies,2839.08,Pending,Ahmedabad,47,Premium,2025-05-03 02:10:36,user1747@example.com,user1747,2469.32,S013
1014,2025-11-12,Central,Office Supplies,3367.09,Completed,Ahmedabad,26,Premium,2025-11-12 06:58:53,user1014@example.com,user1014,3750.84,S006
1076,2025-07-07,East,Office Supplies,1582.97,Completed,Kolkata,35,Basic,2025-07-07 04:32:22,user1076@example.com,user1076,1872.69,S010
1271,2025-04-20,West,Groceries,4933.09,,Delhi,38,Premium,2025-04-20 00:47:40,user1271@example.com,user1271,4666.23,S020
1471,2025-06-18,South,Furniture,1495.41,Completed,Bangalore,42,Premium,2025-06-18 09:22:06,user1471@example.com,,1779.12,S030
1499,2025-01-04,Central,Clothing,2115.73,Completed,Ahmedabad,58,Basic,2025-01-04 04:49:42,user1499@example.com,user1499,1828.83,S006
1143,2025-07-01,South,Groceries,780.15,Cancelled,Delhi,26,Premium,2025-07-01 23:27:00,user1143@example.com,user1143,955.94,S016
1681,2025-05-17,South,Office Supplies,1803.7,,Bangalore,23,Premium,2025-05-17 03:26:31,user1681@example.com,user1681,1631.19,S026
1021,2025-03-06,Central,Electronics,4034.1,,Ahmedabad,34,Basic,2025-03-06 04:22:32,user1021@example.com,,4150.88,S016
1084,2025-08-08,East,Groceries,528.72,Pending,Ahmedabad,22,Premium,2025-08-08 07:39:09,user1084@example.com,user1084,583.95,S007
1605,2025-11-19,West,Office Supplies,831.84,Pending,Mumbai,19,Basic,2025-11-19 20:09:14,user1605@example.com,user1605,968.97,S014
1537,2025-06-06,West,Clothing,1757.11,Cancelled,Kolkata,38,Basic,2025-06-06 22:40:14,user1537@example.com,user1537,2141.09,S008
1327,2025-01-25,West,Groceries,2752.09,Pending,Kolkata,47,Basic,2025-01-25 05:02:00,user1327@example.com,user1327,2365.57,S011
1311,2025-02-27,Central,Office Supplies,2033.61,Cancelled,Chennai,57,Basic,2025-02-27 03:42:00,user1311@example.com,user1311,1809.24,S007
1598,2025-07-16,East,Furniture,3421.16,,Mumbai,20,Basic,2025-07-16 02:56:06,user1598@example.com,user1598,2936.94,S010
1742,2025-08-31,Central,Clothing,4118.66,Cancelled,Ahmedabad,56,Premium,2025-08-31 06:34:46,user1742@example.com,user1742,3560.9,S030
1446,2025-02-04,East,Clothing,0.0,Completed,Delhi,60,Premium,2025-02-04 15:26:33,user1446@example.com,user1446,,S024
1407,2025-09-11,South,Groceries,2615.08,Cancelled,Chennai,27,Premium,2025-09-11 21:34:55,user1407@example.com,user1407,2551.3,S006
1585,2025-04-22,North,Furniture,3577.21,Cancelled,Kolkata,51,Premium,2025-04-22 18:44:00,user1585@example.com,user1585,3541.69,S006
1229,2025-01-24,West,Furniture,4211.18,Pending,Mumbai,16,Basic,2025-01-24 17:15:18,user1229@example.com,,4636.97,S021
1619,2025-07-08,West,Electronics,4124.11,Cancelled,Chennai,33,Premium,2025-07-08 10:05:45,user1619@example.com,user1619,4492.7,S009
1016,2025-10-03,North,Office Supplies,4057.58,Pending,Ahmedabad,30,Basic,2025-10-03 21:55:49,user1016@example.com,user1016,3443.7,S009
1208,2025-10-25,South,Electronics,3443.22,,Bangalore,45,Premium,2025-10-25 20:51:54,user1208@example.com,user1208,3634.17,S027
1180,2025-04-07,Central,Furniture,4989.69,Completed,Bangalore,20,Basic,2025-04-07 18:31:46,user1180@example.com,user1180,4427.41,S008
1465,2025-11-27,West,Electronics,2872.88,Completed,Delhi,24,Premium,2025-11-27 12:06:46,user1465@example.com,user1465,3020.43,S025
1085,2025-05-18,North,Electronics,591.69,Pending,Bangalore,46,Basic,2025-05-18 04:40:38,user1085@example.com,,540.63,S027
1167,2025-06-07,West,Electronics,2201.2,Cancelled,Mumbai,48,Basic,2025-06-07 10:30:09,user1167@example.com,user1167,2722.63,S005
1001,2025-04-25,West,Groceries,4949.25,Pending,Mumbai,30,Premium,2025-04-25 00:14:27,user1001@example.com,user1001,4609.24,S010
1365,2025-02-09,South,Office Supplies,194.72,Cancelled,Bangalore,59,Basic,2025-02-09 19:21:07,user1365@example.com,user1365,226.3,S005
1683,2025-12-18,North,Electronics,2370.31,Completed,Bangalore,57,Premium,2025-12-18 09:39:52,user1683@example.com,user1683,2501.26,S011
1151,2025-07-19,North,Furniture,3425.35,Completed,Hyderabad,24,Premium,2025-07-19 14:46:50,user1151@example.com,user1151,2893.44,S025
1394,2025-06-30,East,Groceries,2725.51,,Ahmedabad,50,Basic,2025-06-30 10:31:27,user1394@example.com,user1394,3186.65,S018
1549,2025-04-28,West,Furniture,3602.73,Cancelled,Delhi,29,Premium,2025-04-28 12:05:37,user1549@example.com,user1549,4058.35,S012
1571,2025-08-31,North,Groceries,4888.38,Pending,Pune,31,Premium,2025-08-31 04:58:07,user1571@example.com,user1571,4335.19,S027
1229,2025-01-29,North,Electronics,167.78,Completed,Mumbai,46,Premium,2025-01-29 23:08:07,user1229@example.com,user1229,141.47,S001
1150,2025-07-07,East,Office Supplies,660.92,Cancelled,Ahmedabad,42,Basic,2025-07-07 04:05:15,user1150@example.com,user1150,757.09,S015
1800,2025-11-27,East,Electronics,2629.88,,Pune,59,Basic,2025-11-27 22:00:18,user1800@example.com,user1800,3024.83,S018
1728,2025-05-13,East,Furniture,4907.73,,Delhi,30,Basic,2025-05-13 18:32:19,user1728@example.com,user1728,4865.88,S006
1763,2025-10-14,East,Electronics,3633.63,Cancelled,Pune,28,Basic,2025-10-14 19:53:04,user1763@example.com,user1763,3213.04,S004
1106,2025-02-09,Central,Electronics,2240.81,Cancelled,Chennai,51,Premium,2025-02-09 11:38:49,,user1106,2712.42,S021
1033,2025-05-04,North,Electronics,220.3,Cancelled,Kolkata,41,Premium,2025-05-04 08:05:36,user1033@example.com,user1033,237.95,S011
1769,2025-07-20,East,Electronics,3117.75,,Ahmedabad,53,Premium,2025-07-20 23:22:08,user1769@example.com,user1769,3709.84,S010
1165,2025-03-19,East,Furniture,4967.18,Cancelled,Ahmedabad,24,Basic,2025-03-19 21:29:05,user1165@example.com,user1165,4423.17,S010
1368,2025-11-16,East,Office Supplies,5198.2,,Mumbai,16,Premium,2025-11-16 13:02:57,user1368@example.com,user1368,4985.08,S025
1316,2025-10-08,North,Electronics,360.85,Completed,Bangalore,45,Basic,2025-10-08 02:31:06,user1316@example.com,user1316,350.13,S016
1262,2025-08-15,South,Office Supplies,1668.07,Pending,Ahmedabad,39,Basic,2025-08-15 20:59:08,user1262@example.com,user1262,1823.73,S012
1085,2025-12-16,East,Office Supplies,3285.65,Completed,Bangalore,22,Basic,2025-12-16 13:32:28,user1085@example.com,user1085,3106.86,S013
1162,2025-10-19,Central,Groceries,1729.13,Completed,Mumbai,27,Premium,2025-10-19 12:54:04,user1162@example.com,user1162,1751.2,S030
1406,2025-08-10,West,Clothing,1174.42,,Delhi,50,Premium,2025-08-10 06:25:21,user1406@example.com,user1406,1071.05,S016
1149,2025-11-24,South,Groceries,4423.48,Pending,Delhi,29,Premium,2025-11-24 06:20:36,user1149@example.com,,4682.93,S025
1700,2025-08-05,South,Groceries,480.18,Pending,Kolkata,27,Premium,2025-08-05 08:16:40,user1700@example.com,user1700,417.73,S003
1438,2025-06-25,South,Clothing,2979.38,,Delhi,51,Premium,2025-06-25 09:10:12,user1438@example.com,user1438,3447.26,S003
1740,2025-12-08,North,Electronics,4068.68,Pending,Ahmedabad,25,Basic,2025-12-08 18:39:09,user1740@example.com,user1740,3716.75,S028
1324,2025-02-28,South,Office Supplies,3540.79,Completed,Delhi,29,Premium,2025-02-28 21:26:16,,user1324,4164.23,S014
1713,2025-10-07,North,Clothing,4020.53,Completed,Kolkata,35,Premium,2025-10-07 05:38:24,user1713@example.com,user1713,3401.34,S023
1511,2025-11-29,East,Groceries,4550.76,,Hyderabad,27,Premium,2025-11-29 14:26:26,user1511@example.com,user1511,4870.61,S018
1446,2025-07-15,West,Electronics,3633.81,Completed,Mumbai,57,Premium,2025-07-15 09:54:42,user1446@example.com,user1446,3105.68,S020
1421,2025-02-23,North,Groceries,2830.3,Pending,Chennai,45,Basic,2025-02-23 15:47:48,user1421@example.com,user1421,2521.77,S004
1200,2025-08-29,West,Clothing,3861.89,Pending,Kolkata,33,Basic,2025-08-29 03:22:50,user1200@example.com,user1200,3522.14,S010
1424,2025-12-11,Central,Office Supplies,0.0,Cancelled,Hyderabad,26,Basic,2025-12-11 07:00:57,,user1424,,S008
1569,2025-07-20,South,Furniture,2529.31,,Hyderabad,49,Premium,2025-07-20 06:39:41,user1569@example.com,user1569,2151.22,S014
1236,2025-02-20,North,Office Supplies,4431.47,Pending,Hyderabad,29,Premium,2025-02-20 22:51:08,user1236@example.com,user1236,4216.72,S003
1026,2025-08-12,South,Electronics,3828.08,Pending,Ahmedabad,56,Basic,2025-08-12 00:40:49,,user1026,4603.77,S006
1245,2025-12-01,West,Clothing,4357.69,Completed,Bangalore,56,Premium,2025-12-01 07:19:12,user1245@example.com,user1245,3932.38,S021
1593,2025-02-22,South,Clothing,3745.3,Pending,Pune,22,Basic,2025-02-22 03:29:59,user1593@example.com,user1593,4474.08,S026
1022,2025-07-31,East,Furniture,1831.99,Cancelled,Delhi,27,Premium,2025-07-31 02:31:40,user1022@example.com,user1022,1574.79,S004
1351,2025-06-27,West,Office Supplies,4064.35,Completed,Bangalore,29,Basic,2025-06-27 15:39:38,user1351@example.com,user1351,4633.65,S004
1222,2025-01-16,West,Clothing,1210.11,Cancelled,Ahmedabad,47,Basic,2025-01-16 10:08:14,user1222@example.com,user1222,1375.6,S017
1409,2025-04-09,Central,Clothing,2036.12,Pending,Chennai,47,Basic,2025-04-09 08:11:12,user1409@example.com,user1409,1970.2,S029
1456,2025-08-05,North,Electronics,2210.07,,Bangalore,18,Basic,2025-08-05 19:47:17,user1456@example.com,user1456,2152.27,S019
1419,2025-05-31,North,Groceries,138.99,Pending,Hyderabad,31,Premium,2025-05-31 19:52:56,user1419@example.com,user1419,159.4,S007
1672,2025-07-10,Central,Clothing,3176.19,Pending,Mumbai,40,Basic,2025-07-10 11:09:49,,user1672,3586.85,S020
1217,2025-09-27,South,Groceries,3569.49,Cancelled,Hyderabad,28,Premium,2025-09-27 06:06:35,user1217@example.com,user1217,4300.96,S002
1505,2025-09-13,West,Clothing,2647.87,Completed,Delhi,45,Basic,2025-09-13 01:17:26,user1505@example.com,user1505,2959.94,S005
1412,2025-01-19,North,Clothing,543.3,Cancelled,Hyderabad,41,Premium,2025-01-19 17:58:33,user1412@example.com,,484.65,S018
1793,2025-06-10,West,Clothing,5038.07,Completed,Delhi,30,Premium,2025-06-10 15:39:03,user1793@example.com,user1793,4244.87,S027
1010,2025-03-13,North,Office Supplies,1118.99,Completed,Delhi,32,Premium,2025-03-13 03:20:55,user1010@example.com,user1010,963.89,S004
1049,2025-06-05,Central,Groceries,4090.52,Completed,Bangalore,36,Premium,2025-06-05 02:16:21,user1049@example.com,user1049,3496.34,S025
1598,2025-07-31,North,Groceries,3940.37,Pending,Mumbai,32,Basic,2025-07-31 20:28:42,user1598@example.com,user1598,3309.73,S023
1084,2025-06-30,South,Electronics,2886.84,Pending,Delhi,58,Premium,2025-06-30 17:53:55,user1084@example.com,user1084,3477.88,S015
1394,2025-04-07,North,Groceries,4741.09,Pending,Mumbai,24,Premium,2025-04-07 15:06:21,user1394@example.com,user1394,4293.71,S030
1372,2025-07-17,North,Office Supplies,1208.84,Completed,Bangalore,45,Premium,2025-07-17 14:55:39,user1372@example.com,user1372,1396.41,S024
1112,2025-05-04,Central,Electronics,2055.95,Cancelled,Pune,29,Premium,2025-05-04 00:57:29,,user1112,2268.68,S013
1514,2025-08-09,South,Furniture,0.0,Cancelled,Chennai,41,Premium,2025-08-09 16:21:03,user1514@example.com,user1514,,S020
1282,2025-09-29,West,Electronics,4257.39,Cancelled,Chennai,20,Premium,2025-09-29 19:31:33,user1282@example.com,user1282,4795.27,S009
1231,2025-11-14,East,Furniture,3991.1,Pending,Hyderabad,56,Basic,2025-11-14 22:45:25,user1231@example.com,user1231,4398.84,S023
1610,2025-05-28,East,Furniture,4219.58,Cancelled,Mumbai,26,Premium,2025-05-28 23:00:06,user1610@example.com,user1610,3698.06,S011
1466,2025-03-14,West,Office Supplies,3826.97,Cancelled,Ahmedabad,53,Premium,2025-03-14 00:42:30,,user1466,4407.48,S016
1253,2025-08-30,East,Electronics,1150.61,Completed,Kolkata,37,Basic,2025-08-30 03:02:52,user1253@example.com,,1149.16,S016
1752,2025-06-29,North,Office Supplies,0.0,,Mumbai,33,Premium,2025-06-29 17:16:42,user1752@example.com,user1752,,S005
1420,2025-04-23,West,Furniture,4593.05,,Mumbai,33,Basic,2025-04-23 21:09:22,user1420@example.com,user1420,4866.72,S029
1539,2025-03-31,East,Electronics,4303.82,Cancelled,Mumbai,43,Basic,2025-03-31 08:58:43,user1539@example.com,user1539,4726.88,S019
1355,2025-05-28,Central,Furniture,2400.33,Cancelled,Ahmedabad,34,Premium,2025-05-28 03:00:31,user1355@example.com,user1355,2620.7,S026
1301,2025-01-08,West,Electronics,1493.24,Cancelled,Bangalore,38,Basic,2025-01-08 14:02:13,user1301@example.com,user1301,1536.05,S026
1514,2025-12-07,North,Furniture,2528.3,Completed,Ahmedabad,38,Premium,2025-12-07 17:09:05,user1514@example.com,user1514,2165.93,S026
1694,2025-11-23,Central,Groceries,1402.24,Cancelled,Bangalore,59,Premium,2025-11-23 12:27:25,user1694@example.com,user1694,1517.09,S009
1138,2025-08-02,South,Electronics,2018.45,Pending,Ahmedabad,60,Basic,2025-08-02 17:12:19,user1138@example.com,user1138,2311.16,S017
1701,2025-12-31,South,Electronics,151.58,Pending,Kolkata,31,Basic,2025-12-31 11:29:22,user1701@example.com,user1701,148.09,S005
1635,2025-10-06,Central,Groceries,3303.81,Completed,Mumbai,19,Basic,2025-10-06 18:56:18,user1635@example.com,user1635,3353.7,S027
1665,2025-02-24,Central,Office Supplies,3668.34,Completed,Chennai,49,Premium,2025-02-24 10:38:06,user1665@example.com,user1665,4322.93,S018
1758,2025-09-11,West,Groceries,1866.85,Pending,Mumbai,20,Premium,2025-09-11 04:14:57,user1758@example.com,user1758,1561.35,S005
1618,2025-03-03,West,Clothing,1829.24,,Ahmedabad,27,Premium,2025-03-03 16:06:15,user1618@example.com,user1618,2224.64,S027
1559,2025-05-14,East,Furniture,2783.11,Pending,Ahmedabad,46,Basic,2025-05-14 19:43:28,user1559@example.com,user1559,3184.62,S010
1683,2025-02-21,South,Furniture,527.47,Completed,Kolkata,45,Premium,2025-02-21 18:31:23,user1683@example.com,user1683,545.61,S019
1398,2025-01-06,East,Groceries,259.0,,Kolkata,16,Premium,2025-01-06 18:19:02,user1398@example.com,user1398,222.73,S012
1512,2025-09-15,Central,Clothing,3088.51,,Bangalore,33,Basic,2025-09-15 06:22:57,user1512@example.com,user1512,3283.04,S030
1403,2025-02-04,Central,Clothing,3555.32,Pending,Hyderabad,53,Basic,2025-02-04 20:30:24,user1403@example.com,user1403,3545.42,S019
1632,2025-07-26,South,Clothing,633.84,Pending,Chennai,22,Premium,2025-07-26 02:02:01,user1632@example.com,user1632,540.04,S024
1393,2025-08-04,West,Furniture,2101.97,Cancelled,Mumbai,60,Basic,2025-08-04 02:03:39,,user1393,2213.23,S013
1136,2025-11-23,South,Office Supplies,1245.19,Pending,Mumbai,53,Premium,2025-11-23 18:35:12,user1136@example.com,user1136,1135.23,S021
1684,2025-02-19,North,Furniture,3260.7,,Chennai,29,Basic,2025-02-19 06:02:51,,user1684,2845.79,S017
1360,2025-07-02,Central,Electronics,3599.48,Pending,Kolkata,22,Premium,2025-07-02 19:57:35,user1360@example.com,user1360,3131.1,S016
1236,2025-01-27,North,Electronics,3960.9,Pending,Kolkata,20,Premium,2025-01-27 19:34:21,user1236@example.com,,4142.46,S028
1530,2025-11-09,North,Electronics,3428.02,Completed,Hyderabad,42,Basic,2025-11-09 16:19:25,user1530@example.com,user1530,2918.03,S007
1342,2025-01-31,South,Electronics,3763.72,Completed,Hyderabad,20,Basic,2025-01-31 04:13:35,user1342@example.com,user1342,4562.47,S020
1757,2025-11-10,East,Clothing,528.55,,Ahmedabad,35,Premium,2025-11-10 02:56:35,user1757@example.com,user1757,529.27,S001
1056,2025-01-14,South,Furniture,2271.27,,Pune,51,Premium,2025-01-14 06:34:38,user1056@example.com,user1056,2766.95,S004
1448,2025-03-02,West,Furniture,1002.88,,Delhi,16,Premium,2025-03-02 19:57:23,user1448@example.com,user1448,1198.47,S027
1058,2025-02-09,North,Furniture,2943.99,,Ahmedabad,58,Premium,2025-02-09 01:08:28,,user1058,3279.49,S022
1078,2025-02-09,North,Clothing,4064.32,Cancelled,Chennai,49,Basic,2025-02-09 08:34:13,user1078@example.com,user1078,4576.35,S011
1714,2025-10-05,East,Office Supplies,2025.39,Pending,Kolkata,51,Premium,2025-10-05 16:06:03,user1714@example.com,user1714,2436.18,S004
1381,2025-03-14,North,Clothing,131.88,,Kolkata,21,Premium,2025-03-14 01:15:44,user1381@example.com,user1381,116.24,S009
1624,2025-07-16,Central,Electronics,2024.57,Cancelled,Delhi,50,Basic,2025-07-16 15:01:55,user1624@example.com,user1624,1902.84,S030
1026,2025-11-08,Central,Groceries,3547.65,,Delhi,22,Basic,2025-11-08 10:59:53,user1026@example.com,user1026,3788.69,S024
1694,2025-05-28,East,Furniture,782.13,Completed,Kolkata,59,Basic,2025-05-28 17:29:27,user1694@example.com,user1694,821.12,S003
1255,2025-10-05,Central,Electronics,3672.31,Completed,Kolkata,52,Basic,2025-10-05 09:21:36,user1255@example.com,user1255,3299.56,S027
1270,2025-04-02,East,Groceries,2737.65,Completed,Mumbai,33,Basic,2025-04-02 14:29:01,user1270@example.com,user1270,2406.24,S003
1451,2025-04-03,Central,Electronics,2709.72,Pending,Mumbai,57,Premium,2025-04-03 08:49:50,user1451@example.com,user1451,3155.39,S006
1700,2025-09-17,North,Electronics,3230.99,Cancelled,Delhi,54,Premium,2025-09-17 14:37:20,user1700@example.com,,3575.6,S012
1111,2025-02-09,South,Electronics,2103.56,,Kolkata,25,Premium,2025-02-09 16:28:07,user1111@example.com,user1111,1863.08,S011
1621,2025-07-04,West,Clothing,2690.33,Pending,Delhi,22,Premium,2025-07-04 10:26:57,user1621@example.com,user1621,3113.36,S026
1320,2025-09-19,West,Furniture,1225.35,,Mumbai,20,Premium,2025-09-19 22:49:47,user1320@example.com,user1320,1082.19,S019
1515,2025-10-22,South,Office Supplies,2169.18,,Hyderabad,33,Premium,2025-10-22 20:35:46,user1515@example.com,user1515,2643.5,S027
1589,2025-05-31,East,Groceries,1879.66,,Hyderabad,21,Basic,2025-05-31 07:21:15,user1589@example.com,user1589,1580.93,S018
1517,2025-02-09,East,Office Supplies,3223.69,Pending,Pune,59,Premium,2025-02-09 11:41:30,user1517@example.com,user1517,2851.02,S020
1266,2025-05-27,East,Furniture,3037.32,,Delhi,26,Premium,2025-05-27 10:20:07,user1266@example.com,user1266,2884.3,S014
1269,2025-10-11,East,Electronics,0.0,Pending,Pune,43,Basic,2025-10-11 22:59:30,user1269@example.com,user1269,,S005
1411,2025-12-23,West,Electronics,1763.35,Completed,Hyderabad,44,Basic,2025-12-23 17:15:45,user1411@example.com,user1411,1689.84,S021
1460,2025-08-12,Central,Electronics,3329.87,Pending,Delhi,53,Basic,2025-08-12 09:48:30,user1460@example.com,user1460,2951.9,S022
1664,2025-08-21,South,Clothing,3453.13,Completed,Pune,34,Basic,2025-08-21 12:20:28,user1664@example.com,user1664,3867.3,S013
1326,2025-04-02,Central,Clothing,1966.94,Completed,Hyderabad,34,Premium,2025-04-02 04:02:52,user1326@example.com,user1326,2158.38,S004
1294,2025-05-21,East,Clothing,5445.41,Pending,Mumbai,29,Premium,2025-05-21 15:28:14,user1294@example.com,user1294,4944.14,S001
1612,2025-01-21,Central,Groceries,1692.22,,Bangalore,45,Basic,2025-01-21 17:34:51,user1612@example.com,user1612,1854.01,S030
1112,2025-12-28,West,Clothing,5425.53,Completed,Chennai,20,Basic,2025-12-28 03:28:56,user1112@example.com,user1112,4965.46,S006
1519,2025-06-21,West,Groceries,3983.02,Completed,Hyderabad,28,Premium,2025-06-21 08:29:40,user1519@example.com,user1519,3442.81,S021
1642,2025-01-05,East,Groceries,1147.82,Cancelled,Bangalore,28,Premium,2025-01-05 07:08:37,user1642@example.com,user1642,1333.78,S017
1740,2025-04-20,Central,Groceries,219.0,Pending,Hyderabad,46,Premium,2025-04-20 00:27:04,user1740@example.com,user1740,203.68,S029
1307,2025-04-29,East,Electronics,2498.91,Cancelled,Pune,44,Basic,2025-04-29 09:42:31,user1307@example.com,user1307,2721.63,S008
